DatoNokkel;Organisasjonsnokkel;Konto;Prosjekt;BudsjettBelop;Scenario
20260201;I002K1;6300;DRIFT;87550.0;LE_2026
20260201;I002K1;3900;DRIFT;-669500.0;LE_2026
20260201;I002K2;5100;NFR001;92700.0;LE_2026
20260201;I002K2;3400;NFR001;-92700.0;LE_2026
20260201;I004K1;5000;DRIFT;473800.0;LE_2026
20260201;I004K1;5400;DRIFT;66805.8;LE_2026
20260201;I004K1;6300;DRIFT;87550.0;LE_2026
20260201;I004K1;3900;DRIFT;-669500.0;LE_2026
20260201;I004K2;5100;NFR001;92700.0;LE_2026
20260201;I004K2;3400;NFR001;-92700.0;LE_2026
20260201;I007K1;5000;DRIFT;473800.0;LE_2026
20260201;I007K1;5400;DRIFT;66805.8;LE_2026
20260201;I007K1;6300;DRIFT;87550.0;LE_2026
20260201;I007K1;3900;DRIFT;-669500.0;LE_2026
20260201;I007K2;5100;NFR001;92700.0;LE_2026
20260201;I007K2;3400;NFR001;-92700.0;LE_2026
20260201;I013K1;5000;DRIFT;473800.0;LE_2026
20260201;I013K1;5400;DRIFT;66805.8;LE_2026
20260201;I013K1;6300;DRIFT;87550.0;LE_2026
20260201;I013K1;3900;DRIFT;-669500.0;LE_2026
20260201;I013K2;5100;NFR001;92700.0;LE_2026
20260201;I013K2;3400;NFR001;-92700.0;LE_2026
20260201;I014K1;5000;DRIFT;473800.0;LE_2026
20260201;I014K1;5400;DRIFT;66805.8;LE_2026
20260201;I014K1;6300;DRIFT;87550.0;LE_2026
20260201;I014K1;3900;DRIFT;-669500.0;LE_2026
20260201;I014K2;5100;NFR001;92700.0;LE_2026
20260201;I014K2;3400;NFR001;-92700.0;LE_2026
20260201;I016K1;5000;DRIFT;473800.0;LE_2026
20260201;I016K1;5400;DRIFT;66805.8;LE_2026
20260201;I016K1;6300;DRIFT;87550.0;LE_2026
20260201;I016K1;3900;DRIFT;-669500.0;LE_2026
20260201;I016K2;5100;NFR001;92700.0;LE_2026
20260201;I016K2;3400;NFR001;-92700.0;LE_2026
20260201;I017K1;5000;DRIFT;473800.0;LE_2026
20260201;I017K1;5400;DRIFT;66805.8;LE_2026
20260201;I017K1;6300;DRIFT;87550.0;LE_2026
20260201;I017K1;3900;DRIFT;-669500.0;LE_2026
20260201;I017K2;5100;NFR001;92700.0;LE_2026
20260201;I017K2;3400;NFR001;-92700.0;LE_2026
20260201;I019K1;5000;DRIFT;473800.0;LE_2026
20260201;I019K1;5400;DRIFT;66805.8;LE_2026
20260201;I019K1;6300;DRIFT;87550.0;LE_2026
20260201;I019K1;3900;DRIFT;-669500.0;LE_2026
20260201;I020K1;5000;DRIFT;473800.0;LE_2026
20260201;I020K1;5400;DRIFT;66805.8;LE_2026
20260201;I020K1;6300;DRIFT;87550.0;LE_2026
20260201;I020K1;3900;DRIFT;-669500.0;LE_2026
20260301;I001K1;5000;DRIFT;473800.0;LE_2026
20260301;I001K1;5400;DRIFT;66805.8;LE_2026
20260301;I001K1;6300;DRIFT;87550.0;LE_2026
20260301;I001K1;3900;DRIFT;-669500.0;LE_2026
20260301;I001K2;5100;NFR001;92700.0;LE_2026
20260301;I001K2;3400;NFR001;-92700.0;LE_2026
20260301;I002K1;5000;DRIFT;473800.0;LE_2026
20260301;I002K1;5400;DRIFT;66805.8;LE_2026
20260301;I002K1;6300;DRIFT;87550.0;LE_2026
20260301;I002K1;3900;DRIFT;-669500.0;LE_2026
20260301;I002K2;5100;NFR001;92700.0;LE_2026
20260301;I002K2;3400;NFR001;-92700.0;LE_2026
20260301;I004K1;5000;DRIFT;473800.0;LE_2026
20260301;I004K1;5400;DRIFT;66805.8;LE_2026
20260301;I004K1;6300;DRIFT;87550.0;LE_2026
20260301;I004K1;3900;DRIFT;-669500.0;LE_2026
20260301;I004K2;5100;NFR001;92700.0;LE_2026
20260301;I004K2;3400;NFR001;-92700.0;LE_2026
20260301;I007K1;5000;DRIFT;473800.0;LE_2026
20260301;I007K1;5400;DRIFT;66805.8;LE_2026
20260301;I007K1;6300;DRIFT;87550.0;LE_2026
20260301;I007K1;3900;DRIFT;-669500.0;LE_2026
20260301;I007K2;5100;NFR001;92700.0;LE_2026
20260301;I007K2;3400;NFR001;-92700.0;LE_2026
20260301;I013K1;5000;DRIFT;473800.0;LE_2026
20260301;I013K1;5400;DRIFT;66805.8;LE_2026
20260301;I013K1;6300;DRIFT;87550.0;LE_2026
20260301;I013K1;3900;DRIFT;-669500.0;LE_2026
20260301;I013K2;5100;NFR001;92700.0;LE_2026
20260301;I013K2;3400;NFR001;-92700.0;LE_2026
20260301;I014K1;5000;DRIFT;473800.0;LE_2026
20260301;I014K1;5400;DRIFT;66805.8;LE_2026
20260301;I014K1;6300;DRIFT;87550.0;LE_2026
20260301;I014K1;3900;DRIFT;-669500.0;LE_2026
20260301;I014K2;5100;NFR001;92700.0;LE_2026
20260301;I014K2;3400;NFR001;-92700.0;LE_2026
20260301;I016K1;5000;DRIFT;473800.0;LE_2026
20260301;I016K1;5400;DRIFT;66805.8;LE_2026
20260301;I016K1;6300;DRIFT;87550.0;LE_2026
20260301;I016K1;3900;DRIFT;-669500.0;LE_2026
20260301;I016K2;5100;NFR001;92700.0;LE_2026
20260301;I016K2;3400;NFR001;-92700.0;LE_2026
20260301;I017K1;5000;DRIFT;473800.0;LE_2026
20260301;I017K1;5400;DRIFT;66805.8;LE_2026
20260301;I017K1;6300;DRIFT;87550.0;LE_2026
20260301;I017K1;3900;DRIFT;-669500.0;LE_2026
20260301;I017K2;5100;NFR001;92700.0;LE_2026
20260301;I017K2;3400;NFR001;-92700.0;LE_2026
20260301;I019K1;5000;DRIFT;473800.0;LE_2026
20260301;I019K1;5400;DRIFT;66805.8;LE_2026
20260301;I019K1;6300;DRIFT;87550.0;LE_2026
20260301;I019K1;3900;DRIFT;-669500.0;LE_2026
20260301;I020K1;5000;DRIFT;473800.0;LE_2026
20260301;I020K1;5400;DRIFT;66805.8;LE_2026
20260301;I020K1;6300;DRIFT;87550.0;LE_2026
20260301;I020K1;3900;DRIFT;-669500.0;LE_2026
20260401;I001K1;5000;DRIFT;473800.0;LE_2026
20260401;I001K1;5400;DRIFT;66805.8;LE_2026
20260401;I001K1;6300;DRIFT;87550.0;LE_2026
20260401;I001K1;3900;DRIFT;-669500.0;LE_2026
20260401;I001K2;5100;NFR001;92700.0;LE_2026
20260401;I001K2;3400;NFR001;-92700.0;LE_2026
20260401;I002K1;5000;DRIFT;473800.0;LE_2026
20260401;I002K1;5400;DRIFT;66805.8;LE_2026
20260401;I002K1;6300;DRIFT;87550.0;LE_2026
20260401;I002K1;3900;DRIFT;-669500.0;LE_2026
20260401;I002K2;5100;NFR001;92700.0;LE_2026
20260401;I002K2;3400;NFR001;-92700.0;LE_2026
20260401;I004K1;5000;DRIFT;473800.0;LE_2026
20260401;I004K1;5400;DRIFT;66805.8;LE_2026
20260401;I004K1;6300;DRIFT;87550.0;LE_2026
20260401;I004K1;3900;DRIFT;-669500.0;LE_2026
20260401;I004K2;5100;NFR001;92700.0;LE_2026
20260401;I004K2;3400;NFR001;-92700.0;LE_2026
20260401;I007K1;5000;DRIFT;473800.0;LE_2026
20260401;I007K1;5400;DRIFT;66805.8;LE_2026
20260401;I007K1;6300;DRIFT;87550.0;LE_2026
20260401;I007K1;3900;DRIFT;-669500.0;LE_2026
20260401;I007K2;5100;NFR001;92700.0;LE_2026
20260401;I007K2;3400;NFR001;-92700.0;LE_2026
20260401;I013K1;5000;DRIFT;473800.0;LE_2026
20260401;I013K1;5400;DRIFT;66805.8;LE_2026
20260401;I013K1;6300;DRIFT;87550.0;LE_2026
20260401;I013K1;3900;DRIFT;-669500.0;LE_2026
20260401;I013K2;5100;NFR001;92700.0;LE_2026
20260401;I013K2;3400;NFR001;-92700.0;LE_2026
20260401;I014K1;5000;DRIFT;473800.0;LE_2026
20260401;I014K1;5400;DRIFT;66805.8;LE_2026
20260401;I014K1;6300;DRIFT;87550.0;LE_2026
20260401;I014K1;3900;DRIFT;-669500.0;LE_2026
20260401;I014K2;5100;NFR001;92700.0;LE_2026
20260401;I014K2;3400;NFR001;-92700.0;LE_2026
20260401;I016K1;5000;DRIFT;473800.0;LE_2026
20260401;I016K1;5400;DRIFT;66805.8;LE_2026
20260401;I016K1;6300;DRIFT;87550.0;LE_2026
20260401;I016K1;3900;DRIFT;-669500.0;LE_2026
20260401;I016K2;5100;NFR001;92700.0;LE_2026
20260401;I016K2;3400;NFR001;-92700.0;LE_2026
20260401;I017K1;5000;DRIFT;473800.0;LE_2026
20260401;I017K1;5400;DRIFT;66805.8;LE_2026
20260401;I017K1;6300;DRIFT;87550.0;LE_2026
20260401;I017K1;3900;DRIFT;-669500.0;LE_2026
20260401;I017K2;5100;NFR001;92700.0;LE_2026
20260401;I017K2;3400;NFR001;-92700.0;LE_2026
20260401;I019K1;5000;DRIFT;473800.0;LE_2026
20260401;I019K1;5400;DRIFT;66805.8;LE_2026
20260401;I019K1;6300;DRIFT;87550.0;LE_2026
20260401;I019K1;3900;DRIFT;-669500.0;LE_2026
20260401;I020K1;5000;DRIFT;473800.0;LE_2026
20260401;I020K1;5400;DRIFT;66805.8;LE_2026
20260401;I020K1;6300;DRIFT;87550.0;LE_2026
20260401;I020K1;3900;DRIFT;-669500.0;LE_2026
20260501;I001K1;5000;DRIFT;473800.0;LE_2026
20260501;I001K1;5400;DRIFT;66805.8;LE_2026
20260501;I001K1;6300;DRIFT;87550.0;LE_2026
20260501;I001K1;3900;DRIFT;-669500.0;LE_2026
20260501;I001K2;5100;NFR001;92700.0;LE_2026
20260501;I001K2;3400;NFR001;-92700.0;LE_2026
20260501;I002K1;5000;DRIFT;473800.0;LE_2026
20260501;I002K1;5400;DRIFT;66805.8;LE_2026
20260501;I002K1;6300;DRIFT;87550.0;LE_2026
20260501;I002K1;3900;DRIFT;-669500.0;LE_2026
20260501;I002K2;5100;NFR001;92700.0;LE_2026
20260501;I002K2;3400;NFR001;-92700.0;LE_2026
20260501;I004K1;5000;DRIFT;473800.0;LE_2026
20260501;I004K1;5400;DRIFT;66805.8;LE_2026
20260501;I004K1;6300;DRIFT;87550.0;LE_2026
20260501;I004K1;3900;DRIFT;-669500.0;LE_2026
20260501;I004K2;5100;NFR001;92700.0;LE_2026
20260501;I004K2;3400;NFR001;-92700.0;LE_2026
20260501;I007K1;5000;DRIFT;473800.0;LE_2026
20260501;I007K1;5400;DRIFT;66805.8;LE_2026
20260501;I007K1;6300;DRIFT;87550.0;LE_2026
20260501;I007K1;3900;DRIFT;-669500.0;LE_2026
20260501;I007K2;5100;NFR001;92700.0;LE_2026
20260501;I007K2;3400;NFR001;-92700.0;LE_2026
20260501;I013K1;5000;DRIFT;473800.0;LE_2026
20260501;I013K1;5400;DRIFT;66805.8;LE_2026
20260501;I013K1;6300;DRIFT;87550.0;LE_2026
20260501;I013K1;3900;DRIFT;-669500.0;LE_2026
20260501;I013K2;5100;NFR001;92700.0;LE_2026
20260501;I013K2;3400;NFR001;-92700.0;LE_2026
20260501;I014K1;5000;DRIFT;473800.0;LE_2026
20260501;I014K1;5400;DRIFT;66805.8;LE_2026
20260501;I014K1;6300;DRIFT;87550.0;LE_2026
20260501;I014K1;3900;DRIFT;-669500.0;LE_2026
20260501;I014K2;5100;NFR001;92700.0;LE_2026
20260501;I014K2;3400;NFR001;-92700.0;LE_2026
20260501;I016K1;5000;DRIFT;473800.0;LE_2026
20260501;I016K1;5400;DRIFT;66805.8;LE_2026
20260501;I016K1;6300;DRIFT;87550.0;LE_2026
20260501;I016K1;3900;DRIFT;-669500.0;LE_2026
20260501;I016K2;5100;NFR001;92700.0;LE_2026
20260501;I016K2;3400;NFR001;-92700.0;LE_2026
20260501;I017K1;5000;DRIFT;473800.0;LE_2026
20260501;I017K1;5400;DRIFT;66805.8;LE_2026
20260501;I017K1;6300;DRIFT;87550.0;LE_2026
20260501;I017K1;3900;DRIFT;-669500.0;LE_2026
20260501;I017K2;5100;NFR001;92700.0;LE_2026
20260501;I017K2;3400;NFR001;-92700.0;LE_2026
20260501;I019K1;5000;DRIFT;473800.0;LE_2026
20260501;I019K1;5400;DRIFT;66805.8;LE_2026
20260501;I019K1;6300;DRIFT;87550.0;LE_2026
20260501;I019K1;3900;DRIFT;-669500.0;LE_2026
20260501;I020K1;5000;DRIFT;473800.0;LE_2026
20260501;I020K1;5400;DRIFT;66805.8;LE_2026
20260501;I020K1;6300;DRIFT;87550.0;LE_2026
20260501;I020K1;3900;DRIFT;-669500.0;LE_2026
20260601;I001K1;5000;DRIFT;473800.0;LE_2026
20260601;I001K1;5400;DRIFT;66805.8;LE_2026
20260601;I001K1;6300;DRIFT;87550.0;LE_2026
20260601;I001K1;3900;DRIFT;-669500.0;LE_2026
20260601;I001K2;5100;NFR001;92700.0;LE_2026
20260601;I001K2;3400;NFR001;-92700.0;LE_2026
20260601;I002K1;5000;DRIFT;473800.0;LE_2026
20260601;I002K1;5400;DRIFT;66805.8;LE_2026
20260601;I002K1;6300;DRIFT;87550.0;LE_2026
20260601;I002K1;3900;DRIFT;-669500.0;LE_2026
20260601;I002K2;5100;NFR001;92700.0;LE_2026
20260601;I002K2;3400;NFR001;-92700.0;LE_2026
20260601;I004K1;5000;DRIFT;473800.0;LE_2026
20260601;I004K1;5400;DRIFT;66805.8;LE_2026
20260601;I004K1;6300;DRIFT;87550.0;LE_2026
20260601;I004K1;3900;DRIFT;-669500.0;LE_2026
20260601;I004K2;5100;NFR001;92700.0;LE_2026
20260601;I004K2;3400;NFR001;-92700.0;LE_2026
20260601;I007K1;5000;DRIFT;473800.0;LE_2026
20260601;I007K1;5400;DRIFT;66805.8;LE_2026
20260601;I007K1;6300;DRIFT;87550.0;LE_2026
20260601;I007K1;3900;DRIFT;-669500.0;LE_2026
20260601;I007K2;5100;NFR001;92700.0;LE_2026
20260601;I007K2;3400;NFR001;-92700.0;LE_2026
20260601;I013K1;5000;DRIFT;473800.0;LE_2026
20260601;I013K1;5400;DRIFT;66805.8;LE_2026
20260601;I013K1;6300;DRIFT;87550.0;LE_2026
20260601;I013K1;3900;DRIFT;-669500.0;LE_2026
20260601;I013K2;5100;NFR001;92700.0;LE_2026
20260601;I013K2;3400;NFR001;-92700.0;LE_2026
20260601;I014K1;5000;DRIFT;473800.0;LE_2026
20260601;I014K1;5400;DRIFT;66805.8;LE_2026
20260601;I014K1;6300;DRIFT;87550.0;LE_2026
20260601;I014K1;3900;DRIFT;-669500.0;LE_2026
20260601;I014K2;5100;NFR001;92700.0;LE_2026
20260601;I014K2;3400;NFR001;-92700.0;LE_2026
20260601;I016K1;5000;DRIFT;473800.0;LE_2026
20260601;I016K1;5400;DRIFT;66805.8;LE_2026
20260601;I016K1;6300;DRIFT;87550.0;LE_2026
20260601;I016K1;3900;DRIFT;-669500.0;LE_2026
20260601;I016K2;5100;NFR001;92700.0;LE_2026
20260601;I016K2;3400;NFR001;-92700.0;LE_2026
20260601;I017K1;5000;DRIFT;473800.0;LE_2026
20260601;I017K1;5400;DRIFT;66805.8;LE_2026
20260601;I017K1;6300;DRIFT;87550.0;LE_2026
20260601;I017K1;3900;DRIFT;-669500.0;LE_2026
20260601;I017K2;5100;NFR001;92700.0;LE_2026
20260601;I017K2;3400;NFR001;-92700.0;LE_2026
20260601;I019K1;5000;DRIFT;473800.0;LE_2026
20260601;I019K1;5400;DRIFT;66805.8;LE_2026
20260601;I019K1;6300;DRIFT;87550.0;LE_2026
20260601;I019K1;3900;DRIFT;-669500.0;LE_2026
20260601;I020K1;5000;DRIFT;473800.0;LE_2026
20260601;I020K1;5400;DRIFT;66805.8;LE_2026
20260601;I020K1;6300;DRIFT;87550.0;LE_2026
20260601;I020K1;3900;DRIFT;-669500.0;LE_2026
20260701;I001K1;5000;DRIFT;473800.0;LE_2026
20260701;I001K1;5400;DRIFT;66805.8;LE_2026
20260701;I001K1;6300;DRIFT;87550.0;LE_2026
20260701;I001K1;3900;DRIFT;-669500.0;LE_2026
20260701;I001K2;5100;NFR001;92700.0;LE_2026
20260701;I001K2;3400;NFR001;-92700.0;LE_2026
20260701;I002K1;5000;DRIFT;473800.0;LE_2026
20260701;I002K1;5400;DRIFT;66805.8;LE_2026
20260701;I002K1;6300;DRIFT;87550.0;LE_2026
20260701;I002K1;3900;DRIFT;-669500.0;LE_2026
20260701;I002K2;5100;NFR001;92700.0;LE_2026
20260701;I002K2;3400;NFR001;-92700.0;LE_2026
20260701;I004K1;5000;DRIFT;473800.0;LE_2026
20260701;I004K1;5400;DRIFT;66805.8;LE_2026
20260701;I004K1;6300;DRIFT;87550.0;LE_2026
20260701;I004K1;3900;DRIFT;-669500.0;LE_2026
20260701;I004K2;5100;NFR001;92700.0;LE_2026
20260701;I004K2;3400;NFR001;-92700.0;LE_2026
20260701;I007K1;5000;DRIFT;473800.0;LE_2026
20260701;I007K1;5400;DRIFT;66805.8;LE_2026
20260701;I007K1;6300;DRIFT;87550.0;LE_2026
20260701;I007K1;3900;DRIFT;-669500.0;LE_2026
20260701;I007K2;5100;NFR001;92700.0;LE_2026
20260701;I007K2;3400;NFR001;-92700.0;LE_2026
20260701;I013K1;5000;DRIFT;473800.0;LE_2026
20260701;I013K1;5400;DRIFT;66805.8;LE_2026
20260701;I013K1;6300;DRIFT;87550.0;LE_2026
20260701;I013K1;3900;DRIFT;-669500.0;LE_2026
20260701;I013K2;5100;NFR001;92700.0;LE_2026
20260701;I013K2;3400;NFR001;-92700.0;LE_2026
20260701;I014K1;5000;DRIFT;473800.0;LE_2026
20260701;I014K1;5400;DRIFT;66805.8;LE_2026
20260701;I014K1;6300;DRIFT;87550.0;LE_2026
20260701;I014K1;3900;DRIFT;-669500.0;LE_2026
20260701;I014K2;5100;NFR001;92700.0;LE_2026
20260701;I014K2;3400;NFR001;-92700.0;LE_2026
20260701;I016K1;5000;DRIFT;473800.0;LE_2026
20260701;I016K1;5400;DRIFT;66805.8;LE_2026
20260701;I016K1;6300;DRIFT;87550.0;LE_2026
20260701;I016K1;3900;DRIFT;-669500.0;LE_2026
20260701;I016K2;5100;NFR001;92700.0;LE_2026
20260701;I016K2;3400;NFR001;-92700.0;LE_2026
20260701;I017K1;5000;DRIFT;473800.0;LE_2026
20260701;I017K1;5400;DRIFT;66805.8;LE_2026
20260701;I017K1;6300;DRIFT;87550.0;LE_2026
20260701;I017K1;3900;DRIFT;-669500.0;LE_2026
20260701;I017K2;5100;NFR001;92700.0;LE_2026
20260701;I017K2;3400;NFR001;-92700.0;LE_2026
20260701;I019K1;5000;DRIFT;473800.0;LE_2026
20260701;I019K1;5400;DRIFT;66805.8;LE_2026
20260701;I019K1;6300;DRIFT;87550.0;LE_2026
20260701;I019K1;3900;DRIFT;-669500.0;LE_2026
20260701;I020K1;5000;DRIFT;473800.0;LE_2026
20260701;I020K1;5400;DRIFT;66805.8;LE_2026
20260701;I020K1;6300;DRIFT;87550.0;LE_2026
20260701;I020K1;3900;DRIFT;-669500.0;LE_2026
20260801;I001K1;5000;DRIFT;473800.0;LE_2026
20260801;I001K1;5400;DRIFT;66805.8;LE_2026
20260801;I001K1;6300;DRIFT;87550.0;LE_2026
20260801;I001K1;3900;DRIFT;-669500.0;LE_2026
20260801;I001K2;5100;NFR001;92700.0;LE_2026
20260801;I001K2;3400;NFR001;-92700.0;LE_2026
20260801;I002K1;5000;DRIFT;473800.0;LE_2026
20260801;I002K1;5400;DRIFT;66805.8;LE_2026
20260801;I002K1;6300;DRIFT;87550.0;LE_2026
20260801;I002K1;3900;DRIFT;-669500.0;LE_2026
20260801;I002K2;5100;NFR001;92700.0;LE_2026
20260801;I002K2;3400;NFR001;-92700.0;LE_2026
20260801;I004K1;5000;DRIFT;473800.0;LE_2026
20260801;I004K1;5400;DRIFT;66805.8;LE_2026
20260801;I004K1;6300;DRIFT;87550.0;LE_2026
20260801;I004K1;3900;DRIFT;-669500.0;LE_2026
20260801;I004K2;5100;NFR001;92700.0;LE_2026
20260801;I004K2;3400;NFR001;-92700.0;LE_2026
20260801;I007K1;5000;DRIFT;473800.0;LE_2026
20260801;I007K1;5400;DRIFT;66805.8;LE_2026
20260801;I007K1;6300;DRIFT;87550.0;LE_2026
20260801;I007K1;3900;DRIFT;-669500.0;LE_2026
20260801;I007K2;5100;NFR001;92700.0;LE_2026
20260801;I007K2;3400;NFR001;-92700.0;LE_2026
20260801;I013K1;5000;DRIFT;473800.0;LE_2026
20260801;I013K1;5400;DRIFT;66805.8;LE_2026
20260801;I013K1;6300;DRIFT;87550.0;LE_2026
20260801;I013K1;3900;DRIFT;-669500.0;LE_2026
20260801;I013K2;5100;NFR001;92700.0;LE_2026
20260801;I013K2;3400;NFR001;-92700.0;LE_2026
20260801;I014K1;5000;DRIFT;473800.0;LE_2026
20260801;I014K1;5400;DRIFT;66805.8;LE_2026
20260801;I014K1;6300;DRIFT;87550.0;LE_2026
20260801;I014K1;3900;DRIFT;-669500.0;LE_2026
20260801;I014K2;5100;NFR001;92700.0;LE_2026
20260801;I014K2;3400;NFR001;-92700.0;LE_2026
20260801;I016K1;5000;DRIFT;473800.0;LE_2026
20260801;I016K1;5400;DRIFT;66805.8;LE_2026
20260801;I016K1;6300;DRIFT;87550.0;LE_2026
20260801;I016K1;3900;DRIFT;-669500.0;LE_2026
20260801;I016K2;5100;NFR001;92700.0;LE_2026
20260801;I016K2;3400;NFR001;-92700.0;LE_2026
20260801;I017K1;5000;DRIFT;473800.0;LE_2026
20260801;I017K1;5400;DRIFT;66805.8;LE_2026
20260801;I017K1;6300;DRIFT;87550.0;LE_2026
20260801;I017K1;3900;DRIFT;-669500.0;LE_2026
20260801;I017K2;5100;NFR001;92700.0;LE_2026
20260801;I017K2;3400;NFR001;-92700.0;LE_2026
20260801;I019K1;5000;DRIFT;473800.0;LE_2026
20260801;I019K1;5400;DRIFT;66805.8;LE_2026
20260801;I019K1;6300;DRIFT;87550.0;LE_2026
20260801;I019K1;3900;DRIFT;-669500.0;LE_2026
20260801;I020K1;5000;DRIFT;473800.0;LE_2026
20260801;I020K1;5400;DRIFT;66805.8;LE_2026
20260801;I020K1;6300;DRIFT;87550.0;LE_2026
20260801;I020K1;3900;DRIFT;-669500.0;LE_2026
20270101;I001K1;5000;DRIFT;484100.0;PROG2027
20270101;I001K1;3900;DRIFT;-690100.0;PROG2027
20270101;I002K1;5000;DRIFT;484100.0;PROG2027
20270101;I002K1;3900;DRIFT;-690100.0;PROG2027
20270101;I004K1;5000;DRIFT;484100.0;PROG2027
20270101;I004K1;3900;DRIFT;-690100.0;PROG2027
20270101;I007K1;5000;DRIFT;484100.0;PROG2027
20270101;I007K1;3900;DRIFT;-690100.0;PROG2027
20270101;I013K1;5000;DRIFT;484100.0;PROG2027
20270101;I013K1;3900;DRIFT;-690100.0;PROG2027
20270101;I014K1;5000;DRIFT;484100.0;PROG2027
20270101;I014K1;3900;DRIFT;-690100.0;PROG2027
20270101;I016K1;5000;DRIFT;484100.0;PROG2027
20270101;I016K1;3900;DRIFT;-690100.0;PROG2027
20270101;I017K1;5000;DRIFT;484100.0;PROG2027
20270101;I017K1;3900;DRIFT;-690100.0;PROG2027
20270101;I019K1;5000;DRIFT;484100.0;PROG2027
20270101;I019K1;3900;DRIFT;-690100.0;PROG2027
20270101;I020K1;5000;DRIFT;484100.0;PROG2027
20270101;I020K1;3900;DRIFT;-690100.0;PROG2027
20270201;I001K1;5000;DRIFT;484100.0;PROG2027
20270201;I001K1;3900;DRIFT;-690100.0;PROG2027
20270201;I002K1;5000;DRIFT;484100.0;PROG2027
20270201;I002K1;3900;DRIFT;-690100.0;PROG2027
20270201;I004K1;5000;DRIFT;484100.0;PROG2027
20270201;I004K1;3900;DRIFT;-690100.0;PROG2027
20270201;I007K1;5000;DRIFT;484100.0;PROG2027
20270201;I007K1;3900;DRIFT;-690100.0;PROG2027
20270201;I013K1;5000;DRIFT;484100.0;PROG2027
20270201;I013K1;3900;DRIFT;-690100.0;PROG2027
20270201;I014K1;5000;DRIFT;484100.0;PROG2027
20270201;I014K1;3900;DRIFT;-690100.0;PROG2027
20270201;I016K1;5000;DRIFT;484100.0;PROG2027
20270201;I016K1;3900;DRIFT;-690100.0;PROG2027
20270201;I017K1;5000;DRIFT;484100.0;PROG2027
20270201;I017K1;3900;DRIFT;-690100.0;PROG2027
20270201;I019K1;5000;DRIFT;484100.0;PROG2027
20270201;I019K1;3900;DRIFT;-690100.0;PROG2027
20270201;I020K1;5000;DRIFT;484100.0;PROG2027
20270201;I020K1;3900;DRIFT;-690100.0;PROG2027
20270301;I001K1;5000;DRIFT;484100.0;PROG2027
20270301;I001K1;3900;DRIFT;-690100.0;PROG2027
20270301;I002K1;5000;DRIFT;484100.0;PROG2027
20270301;I002K1;3900;DRIFT;-690100.0;PROG2027
20270301;I004K1;5000;DRIFT;484100.0;PROG2027
20270301;I004K1;3900;DRIFT;-690100.0;PROG2027
20270301;I007K1;5000;DRIFT;484100.0;PROG2027
20270301;I007K1;3900;DRIFT;-690100.0;PROG2027
20270301;I013K1;5000;DRIFT;484100.0;PROG2027
20270301;I013K1;3900;DRIFT;-690100.0;PROG2027
20270301;I014K1;5000;DRIFT;484100.0;PROG2027
20270301;I014K1;3900;DRIFT;-690100.0;PROG2027
20270301;I016K1;5000;DRIFT;484100.0;PROG2027
20270301;I016K1;3900;DRIFT;-690100.0;PROG2027
20270301;I017K1;5000;DRIFT;484100.0;PROG2027
20270301;I017K1;3900;DRIFT;-690100.0;PROG2027
20270301;I019K1;5000;DRIFT;484100.0;PROG2027
20270301;I019K1;3900;DRIFT;-690100.0;PROG2027
20270301;I020K1;5000;DRIFT;484100.0;PROG2027
20270301;I020K1;3900;DRIFT;-690100.0;PROG2027
20270401;I001K1;5000;DRIFT;484100.0;PROG2027
20270401;I001K1;3900;DRIFT;-690100.0;PROG2027
20270401;I002K1;5000;DRIFT;484100.0;PROG2027
20270401;I002K1;3900;DRIFT;-690100.0;PROG2027
20270401;I004K1;5000;DRIFT;484100.0;PROG2027
20270401;I004K1;3900;DRIFT;-690100.0;PROG2027
20270401;I007K1;5000;DRIFT;484100.0;PROG2027
20270401;I007K1;3900;DRIFT;-690100.0;PROG2027
20270401;I013K1;5000;DRIFT;484100.0;PROG2027
20270401;I013K1;3900;DRIFT;-690100.0;PROG2027
20270401;I014K1;5000;DRIFT;484100.0;PROG2027
20270401;I014K1;3900;DRIFT;-690100.0;PROG2027
20270401;I016K1;5000;DRIFT;484100.0;PROG2027
20270401;I016K1;3900;DRIFT;-690100.0;PROG2027
20270401;I017K1;5000;DRIFT;484100.0;PROG2027
20270401;I017K1;3900;DRIFT;-690100.0;PROG2027
20270401;I019K1;5000;DRIFT;484100.0;PROG2027
20270401;I019K1;3900;DRIFT;-690100.0;PROG2027
20270401;I020K1;5000;DRIFT;484100.0;PROG2027
20270401;I020K1;3900;DRIFT;-690100.0;PROG2027
20270501;I001K1;5000;DRIFT;484100.0;PROG2027
20270501;I001K1;3900;DRIFT;-690100.0;PROG2027
20270501;I002K1;5000;DRIFT;484100.0;PROG2027
20270501;I002K1;3900;DRIFT;-690100.0;PROG2027
20270501;I004K1;5000;DRIFT;484100.0;PROG2027
20270501;I004K1;3900;DRIFT;-690100.0;PROG2027
20270501;I007K1;5000;DRIFT;484100.0;PROG2027
20270501;I007K1;3900;DRIFT;-690100.0;PROG2027
20270501;I013K1;5000;DRIFT;484100.0;PROG2027
20270501;I013K1;3900;DRIFT;-690100.0;PROG2027
20270501;I014K1;5000;DRIFT;484100.0;PROG2027
20270501;I014K1;3900;DRIFT;-690100.0;PROG2027
20270501;I016K1;5000;DRIFT;484100.0;PROG2027
20270501;I016K1;3900;DRIFT;-690100.0;PROG2027
20270501;I017K1;5000;DRIFT;484100.0;PROG2027
